Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,collector_type_source,On Assault Weapons: Should owning guns that fire quickly be:,On Magazines Holding Over Ten Bullets: Who should have them?,On Background Checks for Assault Weapons: Should there be checks to ensure owners are allowed to have them?,On Keeping Assault Weapons Away from Children: Should it be illegal to leave these guns where kids can find them?,"Do You Own a Gun? (Excluding paintball, BB, or pellet guns)","Does Someone in Your Home Own a Gun? (Excluding paintball, BB, or pellet guns)",Your Zip Code: (To understand regional views),Your Education Level: (Just the highest completed),Do you think of yourself as,Do you see yourself as,Gender,Age,Major US Region,Device,Household Income,is_gun_owner,has_gun_in_house,political_lean,leans_left,leans_right,leans_center,for_assault_weapon_ban,for_large_magazine_ban,for_background_checks,for_safe_storage_laws
114569157914.0,430645356.0,04/03/2024 02:09:31 PM,04/03/2024 02:10:58 PM,,,,,16f3b4a5a273bd377bca2686d0,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,30286,Advanced degree,A Republican?,,female,30_to_44,south_atlantic,android_mobile,75000_to_99999,True,True,right,False,True,False,True,True,True,True
114569156596.0,430645356.0,04/03/2024 02:07:40 PM,04/03/2024 02:09:04 PM,,,,,d7939ab043810eec8fca753b0a,smc,Open to everyone?,Just military and police?,"Yes, for all owners",Yes,No,Yes,10013,Advanced degree,Not really either (Independent)?,More open to new ideas and changes (liberal)?,male,45_to_60,middle_atlantic,android_mobile,200000_and_up,False,True,left,True,False,False,False,True,True,True
114569156390.0,430645356.0,04/03/2024 02:07:41 PM,04/03/2024 02:08:43 PM,,,,,6a2ff78576c47c113f4fcc0cfb,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,94565,College degree,A Democrat?,,female,30_to_44,pacific,android_mobile,50000_to_74999,False,False,left,True,False,False,True,True,True,True
114569156318.0,430645356.0,04/03/2024 02:06:54 PM,04/03/2024 02:08:40 PM,,,,,b8f667924a3dca221c006fa3e9,smc,Not sure or prefer not to say?,Unsure or rather not say?,Not sure or no comment,Unsure or no comment,No,No,67206,Advanced degree,A Democrat?,,female,60_above,west_north_central,android_mobile,50000_to_74999,False,False,left,True,False,False,False,False,False,False
114569156117.0,430645356.0,04/03/2024 02:07:35 PM,04/03/2024 02:08:24 PM,,,,,f07f30f4c14c675c7a45032801,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,22203,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,30_to_44,south_atlantic,ios_mobile,75000_to_99999,False,False,center,False,False,True,True,True,True,True
114569155054.0,430645356.0,04/03/2024 01:55:04 PM,04/03/2024 02:06:55 PM,,,,,69f4b13aa3e9d925928b3930dd,smc,Limited to military and police?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,45619,High school diploma,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,18_to_29,east_north_central,ios_mobile,0_to_9999,True,True,center,False,False,True,True,False,True,True
114569154455.0,430645356.0,04/03/2024 02:04:15 PM,04/03/2024 02:06:11 PM,,,,,14030cd72e8248d4ba06b69626,smc,Open to everyone?,Anyone?,"Yes, for all owners",No,No,No,1030,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,45_to_60,new_england,ios_mobile,100000_to_124999,False,False,center,False,False,True,False,False,True,False
114569154145.0,430645356.0,04/03/2024 02:03:34 PM,04/03/2024 02:05:47 PM,,,,,fe1b851cf5a771a9b2581e3c91,smc,Limited to military and police?,Anyone?,"Yes, for all owners",Yes,No,No,92591,High school diploma,A Republican?,,female,45_to_60,pacific,android_mobile,10000_to_24999,False,False,right,False,True,False,True,False,True,True
114569151337.0,430645356.0,04/03/2024 02:00:20 PM,04/03/2024 02:02:03 PM,,,,,797cff4e0d9286e51e8960d1a9,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,43068,High school diploma,A Democrat?,,female,60_above,east_north_central,ios_mobile,75000_to_99999,False,False,left,True,False,False,True,True,True,True
114569150909.0,430645356.0,04/03/2024 02:01:04 PM,04/03/2024 02:01:34 PM,,,,,1eff67b39f9fbd160186a23d05,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,Yes,Yes,10025,Advanced degree,A Democrat?,,male,45_to_60,middle_atlantic,android_mobile,125000_to_149999,True,True,left,True,False,False,True,True,True,True
114569150801.0,430645356.0,04/03/2024 01:58:20 PM,04/03/2024 02:01:24 PM,,,,,98e7117a1cef22be55657a35c8,smc,Limited to military?,Anyone?,"Yes, for all owners",Unsure or no comment,Yes,Yes,98597,High school diploma,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,45_to_60,pacific,android_mobile,50000_to_74999,True,True,center,False,False,True,True,False,True,False
114569150382.0,430645356.0,04/03/2024 01:59:26 PM,04/03/2024 02:00:53 PM,,,,,63448ff62e37bacd40814e4279,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,60439,College degree,A Republican?,,female,30_to_44,east_north_central,ios_mobile,50000_to_74999,False,False,right,False,True,False,True,True,True,True
114569150051.0,430645356.0,04/03/2024 01:59:17 PM,04/03/2024 02:00:30 PM,,,,,64c5839b8d628fb24a587c4a3f,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,No,Yes,,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,30_to_44,west_north_central,ios_mobile,50000_to_74999,False,True,center,False,False,True,False,False,True,True
114569149371.0,430645356.0,04/03/2024 01:57:35 PM,04/03/2024 01:59:38 PM,,,,,2a04eee8da9698a21357d97e23,smc,Open to everyone?,Anyone?,"No, not necessary for all",Yes,Yes,Yes,3038,Some college,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,45_to_60,new_england,ios_mobile,100000_to_124999,True,True,center,False,False,True,False,False,False,True
114569149360.0,430645356.0,04/03/2024 01:58:32 PM,04/03/2024 01:59:37 PM,,,,,b8289eb050e57fd4d19946f9a0,smc,Open to everyone?,Just military?,"Yes, for all owners",Yes,Yes,Yes,123,Some college,A Democrat?,,female,18_to_29,east_south_central,ios_mobile,25000_to_49999,True,True,left,True,False,False,False,True,True,True
114569148434.0,430645356.0,04/03/2024 01:57:13 PM,04/03/2024 01:58:22 PM,,,,,79af1563a94bd5c0a21506832e,smc,Limited to military and police?,Just military and police?,"No, not necessary for all",Yes,No,Yes,,High school diploma,Not really either (Independent)?,Preferring traditional ways and less change (conservative)?,female,45_to_60,pacific,android_mobile,200000_and_up,False,True,right,False,True,False,True,True,False,True
114569147732.0,430645356.0,04/03/2024 01:56:05 PM,04/03/2024 01:57:27 PM,,,,,ed2bde44a7709fa71755afd78b,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,79413,Some college,A Democrat?,,female,30_to_44,west_south_central,ios_mobile,25000_to_49999,False,False,left,True,False,False,True,True,True,True
114569147085.0,430645356.0,04/03/2024 01:56:06 PM,04/03/2024 01:56:32 PM,,,,,5e0d29d4cbedf1ae362490f21b,smc,Limited to military?,Just military and police?,"No, not necessary for all",Unsure or no comment,Yes,Yes,1452,Some college,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,18_to_29,middle_atlantic,ios_mobile,50000_to_74999,True,True,center,False,False,True,True,True,False,False
114569146927.0,430645356.0,04/03/2024 01:55:22 PM,04/03/2024 01:56:18 PM,,,,,c7991df418fb5fce842f2d8d11,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,32244,College degree,A Democrat?,,male,45_to_60,south_atlantic,ios_mobile,125000_to_149999,True,True,left,True,False,False,True,True,True,True
114569146509.0,430645356.0,04/03/2024 01:54:43 PM,04/03/2024 01:55:45 PM,,,,,cdabdb374e1320663628420919,smc,Limited to military and police?,Anyone?,"Yes, for all owners",Yes,No,No,83647,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,30_to_44,pacific,android_mobile,75000_to_99999,False,False,center,False,False,True,True,False,True,True
114569146245.0,430645356.0,04/03/2024 01:53:58 PM,04/03/2024 01:55:30 PM,,,,,0cd0b5c393a38648d5cddcf5bd,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,43617,College degree,Not really either (Independent)?,More open to new ideas and changes (liberal)?,female,60_above,east_north_central,pc_mac,100000_to_124999,False,False,left,True,False,False,True,True,True,True
114569146302.0,430645356.0,04/03/2024 01:54:53 PM,04/03/2024 01:55:26 PM,,,,,6260ac6139b43e17046caf073b,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,27513,High school diploma,A Republican?,,male,45_to_60,south_atlantic,ios_mobile,10000_to_24999,True,True,right,False,True,False,True,True,True,True
114569146159.0,430645356.0,04/03/2024 01:54:11 PM,04/03/2024 01:55:15 PM,,,,,307f70a9fb2fd01d4afe367698,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,37013,Advanced degree,Not really either (Independent)?,More open to new ideas and changes (liberal)?,female,18_to_29,east_south_central,android_mobile,25000_to_49999,False,False,left,True,False,False,True,True,True,True
114569145985.0,430645356.0,04/03/2024 01:51:28 PM,04/03/2024 01:55:00 PM,,,,,b986a1b5cc4fa5f38bfe805b4a,smc,Limited to military?,Anyone?,"Yes, for all owners",Unsure or no comment,Yes,Yes,33004,High school diploma,Not really either (Independent)?,Preferring traditional ways and less change (conservative)?,male,45_to_60,south_atlantic,android_mobile,50000_to_74999,True,True,right,False,True,False,True,False,True,False
114569144864.0,430645356.0,04/03/2024 01:52:29 PM,04/03/2024 01:53:21 PM,,,,,e9e610e35d9d926d8267db5cfd,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,55943,College degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,30_to_44,west_north_central,android_mobile,25000_to_49999,False,False,center,False,False,True,True,True,True,True
114569144679.0,430645356.0,04/03/2024 01:51:25 PM,04/03/2024 01:53:08 PM,,,,,4952b9668c0bae36904a0c4413,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,No,No,78415,Some college,Not really either (Independent)?,More open to new ideas and changes (liberal)?,male,18_to_29,west_south_central,android_mobile,0_to_9999,False,False,left,True,False,False,True,True,True,True
114569144443.0,430645356.0,04/03/2024 01:51:29 PM,04/03/2024 01:52:51 PM,,,,,c2e0d51234d4ed2f9f16d8da7b,smc,Limited to military and police?,Just military?,"Yes, for all owners",Yes,No,No,90732,High school diploma,A Democrat?,,male,30_to_44,pacific,android_mobile,25000_to_49999,False,False,left,True,False,False,True,True,True,True
114569144429.0,430645356.0,04/03/2024 01:50:52 PM,04/03/2024 01:52:49 PM,,,,,35793afd1732ad7909defd3cce,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,75862,Didn't finish high school,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,45_to_60,west_south_central,ios_mobile,0_to_9999,False,False,center,False,False,True,True,True,True,True
114569144062.0,430645356.0,04/03/2024 01:51:33 PM,04/03/2024 01:52:22 PM,,,,,beb67b12756cb9009092486284,smc,Not sure or prefer not to say?,Just military?,"No, not necessary for all",Yes,Yes,Yes,90013,Advanced degree,A Democrat?,,male,30_to_44,pacific,android_mobile,150000_to_174999,True,True,left,True,False,False,False,True,False,True
114569143403.0,430645356.0,04/03/2024 01:50:55 PM,04/03/2024 01:51:35 PM,,,,,a7a8f7ba09c4b7083bb9fd91cf,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,20850,College degree,A Democrat?,,female,45_to_60,south_atlantic,ios_mobile,no_answer,False,False,left,True,False,False,True,True,True,True
114569141318.0,430645356.0,04/03/2024 01:04:07 PM,04/03/2024 01:48:53 PM,,,,,9197e5708113f5471e0ad9e459,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,No,No,17815,Some college,Something else?,More open to new ideas and changes (liberal)?,female,45_to_60,middle_atlantic,android_mobile,10000_to_24999,False,False,left,True,False,False,False,False,True,True
114569141289.0,430645356.0,04/03/2024 01:47:37 PM,04/03/2024 01:48:50 PM,,,,,3b03ff9828e6f9d4389a5df577,smc,Open to everyone?,Anyone?,"No, not necessary for all",Unsure or no comment,Yes,Yes,48327,Advanced degree,A Republican?,,male,60_above,east_north_central,ios_mobile,100000_to_124999,True,True,right,False,True,False,False,False,False,False
114569141065.0,430645356.0,04/03/2024 01:47:45 PM,04/03/2024 01:48:31 PM,,,,,0194b364bea9324b0109ec93c2,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,Yes,Yes,46321,Some college,A Democrat?,,female,45_to_60,east_north_central,android_mobile,100000_to_124999,True,True,left,True,False,False,True,True,True,True
114569140765.0,430645356.0,04/03/2024 01:46:59 PM,04/03/2024 01:48:08 PM,,,,,088904ff9f747e7f79f261db18,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,No,No,,College degree,A Democrat?,,female,18_to_29,middle_atlantic,android_mobile,no_answer,False,False,left,True,False,False,True,True,True,True
114569140702.0,430645356.0,04/03/2024 01:47:09 PM,04/03/2024 01:48:04 PM,,,,,05171c8851d3b6969f119afdaa,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,33126,Advanced degree,A Democrat?,,female,30_to_44,pacific,android_mobile,100000_to_124999,False,False,left,True,False,False,True,True,True,True
114569140696.0,430645356.0,04/03/2024 01:47:13 PM,04/03/2024 01:48:02 PM,,,,,3cb56545949520f74a3c6e782c,smc,Limited to military?,Just military and police?,"Yes, for all owners",Unsure or no comment,No,Yes,11365,High school diploma,A Democrat?,,female,30_to_44,middle_atlantic,ios_mobile,75000_to_99999,False,True,left,True,False,False,True,True,True,False
114569140353.0,430645356.0,04/03/2024 01:44:40 PM,04/03/2024 01:47:35 PM,,,,,ce51f9a7749a7671116e4b07bc,smc,Limited to military?,Just military and police?,"Yes, for all owners",Yes,No,No,29927,Advanced degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,60_above,south_atlantic,ios_mobile,no_answer,False,False,center,False,False,True,True,True,True,True
114569139751.0,430645356.0,04/03/2024 01:45:53 PM,04/03/2024 01:46:48 PM,,,,,115789d23e1030cd12c4de73ce,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,47591,High school diploma,A Democrat?,,female,60_above,east_north_central,android_mobile,50000_to_74999,False,False,left,True,False,False,True,True,True,True
114569139077.0,430645356.0,04/03/2024 01:45:16 PM,04/03/2024 01:45:58 PM,,,,,36c52cb63cca6e64e9368d9d8f,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,Yes,92545,College degree,A Republican?,,male,60_above,pacific,pc_windows,150000_to_174999,False,True,right,False,True,False,True,True,True,True
114569137948.0,430645356.0,04/03/2024 01:43:51 PM,04/03/2024 01:44:48 PM,,,,,beb03bf6de88601c6ac7d297f0,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,Yes,No,7002,Advanced degree,Not really either (Independent)?,More open to new ideas and changes (liberal)?,male,45_to_60,middle_atlantic,pc_windows,50000_to_74999,True,True,left,True,False,False,True,True,True,True
114569138101.0,430645356.0,04/03/2024 01:43:55 PM,04/03/2024 01:44:45 PM,,,,,4a63c3ee4315ecaf952a4637b7,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,No,94002,College degree,Not really either (Independent)?,More open to new ideas and changes (liberal)?,female,30_to_44,pacific,android_mobile,125000_to_149999,False,False,left,True,False,False,True,True,True,True
114569136226.0,430645356.0,04/03/2024 01:40:54 PM,04/03/2024 01:42:33 PM,,,,,7ade98a1cfdc0e2eae3d1e57a0,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,14120,Advanced degree,A Democrat?,,female,45_to_60,middle_atlantic,pc_mac,100000_to_124999,False,False,left,True,False,False,True,True,True,True
114569136156.0,430645356.0,04/03/2024 01:40:20 PM,04/03/2024 01:42:22 PM,,,,,e01a6da80bcc65874b01bee5bf,smc,Open to everyone?,Anyone?,"Yes, for all owners",No,Yes,Yes,83286,High school diploma,Not really either (Independent)?,Preferring traditional ways and less change (conservative)?,male,30_to_44,mountain,android_mobile,25000_to_49999,True,True,right,False,True,False,False,False,True,False
114569135884.0,430645356.0,04/03/2024 01:41:05 PM,04/03/2024 01:42:03 PM,,,,,16a53dac0bb3dd9a21f48c205a,smc,Not sure or prefer not to say?,Unsure or rather not say?,Not sure or no comment,Unsure or no comment,No,No,44109,High school diploma,Not really either (Independent)?,In the middle and cautious about change (moderate)?,female,30_to_44,east_north_central,ios_mobile,0_to_9999,False,False,center,False,False,True,False,False,False,False
114569135323.0,430645356.0,04/03/2024 01:40:06 PM,04/03/2024 01:41:24 PM,,,,,f69fd920c230e5dcf77661af65,smc,Limited to military and police?,Just military and police?,"Yes, for all owners",Yes,No,No,34113,Advanced degree,Not really either (Independent)?,In the middle and cautious about change (moderate)?,male,45_to_60,south_atlantic,ios_mobile,150000_to_174999,False,False,center,False,False,True,True,True,True,True
114569135326.0,430645356.0,04/03/2024 01:41:05 PM,04/03/2024 01:41:24 PM,,,,,3683ed58fb13af977cad5ea9c0,smc,Open to everyone?,Anyone?,"Yes, for all owners",Yes,Yes,Yes,,College degree,A Republican?,,female,30_to_44,pacific,android_mobile,75000_to_99999,True,True,right,False,True,False,False,False,True,True
114569135277.0,430645356.0,04/03/2024 01:40:05 PM,04/03/2024 01:41:22 PM,,,,,035d9382d04b610fbb3a15f72e,smc,Limited to military?,Just military?,"Yes, for all owners",Yes,No,Yes,30281,College degree,Not really either (Independent)?,More open to new ideas and changes (liberal)?,female,18_to_29,south_atlantic,ios_mobile,10000_to_24999,False,True,left,True,False,False,True,True,True,True
